deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9780, -0.0266113, -0.0112305, 0.9111329, -0.7150788, 1.4026534, 1.1915124
9800, -0.0197754, -0.0219727, 0.9079590, -0.7233372, 1.3984617, 1.1941032
9800, -0.0195312, 0.0148926, 0.9160157, -0.6977115, 1.3993470, 1.1944148
9768, -0.0256348, -0.0266113, 0.9233399, -0.7172327, 1.4036571, 1.1938453
12352, -0.0222168, 0.0068359, 0.9074707, -0.7012892, 1.4074200, 1.1929029
17356, -0.0170898, -0.0229492, 0.9189454, -0.7132048, 1.3920519, 1.1928632
12116, -0.0178223, -0.0048828, 0.9221192, -0.7113613, 1.3855680, 1.1944855
9904, -0.0292969, -0.0239258, 0.9055176, -0.7219714, 1.3934055, 1.1921733
9800, -0.0241699, 0.0012207, 0.9140625, -0.7048325, 1.3938059, 1.1895427
9736, -0.0124512, -0.0112305, 0.9147950, -0.7077596, 1.3818247, 1.1893680
9800, -0.0202637, -0.0168457, 0.9172364, -0.7118026, 1.3789329, 1.1865978
12404, -0.0197754, -0.0170898, 0.9208985, -0.7217985, 1.3778907, 1.1887698
9820, -0.0163574, -0.0080566, 0.9064942, -0.7187165, 1.3701173, 1.1927171
9796, -0.0209961, 0.0007324, 0.9101563, -0.7107757, 1.3718559, 1.1914737
9748, -0.0283203, -0.0146484, 0.9250489, -0.7132716, 1.3812270, 1.1948103
9776, -0.0222168, -0.0090332, 0.9111329, -0.7083044, 1.3820517, 1.1909714
9788, -0.0190430, 0.0021973, 0.9147950, -0.6946771, 1.3798553, 1.1908142
9740, -0.0251465, -0.0231934, 0.9260254, -0.7082747, 1.3847422, 1.1903342
12336, -0.0163574, -0.0075684, 0.9218750, -0.7111375, 1.3778468, 1.1885192
9844, -0.0256348, -0.0214844, 0.9113770, -0.7187439, 1.3787095, 1.1901482
9780, -0.0180664, 0.0000000, 0.9094239, -0.7052703, 1.3763298, 1.1908894
9552, -0.0241699, -0.0119629, 0.9187012, -0.7086689, 1.3816890, 1.1967780
9780, -0.0249023, -0.0185547, 0.9121094, -0.7163650, 1.3859050, 1.1977614
9780, -0.0219727, 0.0014648, 0.9130860, -0.7034776, 1.3872293, 1.1958178
9736, -0.0244141, -0.0187988, 0.9165040, -0.7133504, 1.3873341, 1.1967117
12340, -0.0146484, 0.0031738, 0.9184571, -0.6971650, 1.3792823, 1.1976013
9776, -0.0290527, -0.0229492, 0.9199219, -0.7133257, 1.3864353, 1.1986479
9792, -0.0144043, -0.0124512, 0.9162598, -0.7099489, 1.3790720, 1.1971166
9784, -0.0214844, 0.0009766, 0.9140625, -0.6985970, 1.3833673, 1.1981632
9756, -0.0249023, -0.0278320, 0.9167481, -0.7166027, 1.3813600, 1.2008914
9764, -0.0258789, 0.0063477, 0.9003907, -0.6909802, 1.3840744, 1.2025488
9704, -0.0229492, -0.0053711, 0.9084473, -0.6884104, 1.3817628, 1.2031375
12356, -0.0227051, 0.0036621, 0.9096680, -0.6708639, 1.3797831, 1.2014621
9764, -0.0305176, -0.0144043, 0.9233399, -0.6798405, 1.3920490, 1.2008293
9764, -0.0202637, -0.0234375, 0.9111329, -0.6911714, 1.3904321, 1.2013591
9812, -0.0207520, 0.0080566, 0.9072266, -0.6728346, 1.3850222, 1.2045257
9736, -0.0334473, -0.0158691, 0.9121094, -0.6818428, 1.3978335, 1.2047806
9784, -0.0190430, -0.0068359, 0.9067383, -0.6720327, 1.3949954, 1.2072013
12312, -0.0285645, -0.0190430, 0.9145508, -0.6801151, 1.3998581, 1.2082741
9816, -0.0224609, -0.0124512, 0.9077149, -0.6849965, 1.3976217, 1.2080993
9780, -0.0119629, -0.0063477, 0.9165040, -0.6829044, 1.3896750, 1.2089039
9772, -0.0258789, -0.0244141, 0.9101563, -0.6968871, 1.3922971, 1.2119352
9800, -0.0195312, 0.0004883, 0.9138184, -0.6800639, 1.3886922, 1.2110910
9752, -0.0131836, -0.0166016, 0.9282227, -0.6896350, 1.3794186, 1.2122423
9812, -0.0217285, -0.0244141, 0.9177247, -0.7027906, 1.3773465, 1.2151080
19672, -0.0249023, -0.0214844, 0.9177247, -0.7233831, 1.3768384, 1.2112951
9868, -0.0268555, -0.0175781, 0.9111329, -0.7293136, 1.3828679, 1.2092142
9824, -0.0161133, 0.0004883, 0.9125977, -0.7152809, 1.3762964, 1.2105333
9796, -0.0249023, -0.0190430, 0.9094239, -0.7246000, 1.3792635, 1.2116127
9804, -0.0146484, -0.0024414, 0.8981934, -0.7116802, 1.3679596, 1.2089952
9800, -0.0217285, -0.0136719, 0.9147950, -0.7174091, 1.3643510, 1.2081509
9804, -0.0175781, -0.0114746, 0.9118653, -0.7130968, 1.3551344, 1.2049359
12384, -0.0175781, -0.0041504, 0.9169922, -0.7089552, 1.3546115, 1.2028940
9816, -0.0173340, -0.0180664, 0.9182129, -0.7157089, 1.3478733, 1.2068414
9788, -0.0249023, -0.0036621, 0.9123536, -0.7068179, 1.3506144, 1.2051727
17376, -0.0297852, -0.0068359, 0.9213868, -0.7001154, 1.3596224, 1.2032094
12100, -0.0214844, -0.0065918, 0.9069825, -0.6987415, 1.3606770, 1.2029997
9880, -0.0258789, -0.0124512, 0.9138184, -0.7005515, 1.3650609, 1.2041989
9780, -0.0195312, -0.0180664, 0.9108887, -0.7052011, 1.3621873, 1.2078410
12304, -0.0270996, -0.0214844, 0.9208985, -0.7149122, 1.3717043, 1.2090970
9800, -0.0222168, -0.0134277, 0.9057618, -0.7173473, 1.3742450, 1.2086169
9792, -0.0163574, 0.0002441, 0.9116211, -0.7059339, 1.3681570, 1.2073605
9740, -0.0285645, -0.0305176, 0.9260254, -0.7261367, 1.3712608, 1.2016263
9784, -0.0214844, -0.0029297, 0.9130860, -0.7157480, 1.3741087, 1.1965224
9776, -0.0222168, -0.0224609, 0.9230957, -0.7297358, 1.3725039, 1.1926553
9792, -0.0207520, -0.0068359, 0.9187012, -0.7195773, 1.3710472, 1.1937346
12332, -0.0209961, -0.0151367, 0.9116211, -0.7216479, 1.3680778, 1.1956906
9836, -0.0246582, -0.0058594, 0.9096680, -0.7103647, 1.3713381, 1.1958081
9788, -0.0270996, -0.0085449, 0.9067383, -0.7069455, 1.3798137, 1.1962441
9772, -0.0229492, -0.0156250, 0.9057618, -0.7108755, 1.3820003, 1.1964991
9780, -0.0256348, -0.0112305, 0.9089356, -0.7120769, 1.3848189, 1.1940343
9784, -0.0231934, -0.0012207, 0.9096680, -0.6993384, 1.3854352, 1.1926381
12360, -0.0214844, -0.0039063, 0.9128418, -0.6879922, 1.3876757, 1.1931612
9836, -0.0158691, -0.0141602, 0.9089356, -0.6956850, 1.3801939, 1.1916298
9792, -0.0222168, -0.0129395, 0.9125977, -0.6950918, 1.3796818, 1.1922185
9800, -0.0217285, -0.0026855, 0.9169922, -0.6823772, 1.3788967, 1.1940284
9788, -0.0249023, -0.0236816, 0.9177247, -0.6976657, 1.3855529, 1.1932430
9800, -0.0231934, -0.0063477, 0.9101563, -0.6896236, 1.3874086, 1.1933605
9788, -0.0241699, -0.0136719, 0.9101563, -0.6952948, 1.3869799, 1.1951705
12356, -0.0166016, -0.0046387, 0.9140625, -0.6882720, 1.3747447, 1.1945463
9820, -0.0251465, -0.0148926, 0.9135743, -0.6940346, 1.3800638, 1.1950761
9788, -0.0249023, -0.0100098, 0.9160157, -0.6889808, 1.3841139, 1.1943692
9776, -0.0197754, -0.0056152, 0.9118653, -0.6821113, 1.3828117, 1.1931257
9808, -0.0217285, -0.0170898, 0.9030762, -0.6890477, 1.3797055, 1.1931036
9780, -0.0234375, -0.0080566, 0.9116211, -0.6846946, 1.3816465, 1.1935396
9808, -0.0246582, -0.0124512, 0.9086915, -0.6880404, 1.3845819, 1.1946189
12348, -0.0280762, -0.0043945, 0.9074707, -0.6830780, 1.3936449, 1.1956916
9788, -0.0231934, -0.0185547, 0.9147950, -0.6942247, 1.3934618, 1.1953315
9808, -0.0207520, -0.0070801, 0.9025879, -0.6887261, 1.3912260, 1.1943498
9764, -0.0190430, -0.0134277, 0.9233399, -0.6918201, 1.3851121, 1.1951544
9800, -0.0205078, -0.0146484, 0.9082032, -0.6932175, 1.3863508, 1.1971170
9776, -0.0175781, -0.0122070, 0.9111329, -0.6936097, 1.3830303, 1.1964101
9792, -0.0209961, -0.0090332, 0.9211426, -0.6943488, 1.3829199, 1.2004164
12332, -0.0180664, -0.0085449, 0.9145508, -0.6913242, 1.3797079, 1.2002067
9808, -0.0212402, -0.0195312, 0.9160157, -0.7029928, 1.3801807, 1.2026602
9768, -0.0158691, -0.0112305, 0.9155274, -0.7021545, 1.3664010, 1.2066075
9792, -0.0151367, -0.0173340, 0.9116211, -0.7110418, 1.3616725, 1.2041428
9812, -0.0178223, -0.0200195, 0.9128418, -0.7182385, 1.3544790, 1.2061840
9776, -0.0227051, -0.0070801, 0.9128418, -0.7134470, 1.3607927, 1.2072306
9764, -0.0229492, -0.0114746, 0.9167481, -0.7115574, 1.3626110, 1.2073482
19660, -0.0229492, -0.0168457, 0.9208985, -0.7097041, 1.3640736, 1.2042505
9840, -0.0222168, -0.0014648, 0.9082032, -0.6995619, 1.3627178, 1.2066712
9804, -0.0190430, -0.0134277, 0.9179688, -0.7033408, 1.3595976, 1.2054147
9804, -0.0200195, -0.0083008, 0.9194336, -0.6976514, 1.3574339, 1.2023719
9804, -0.0244141, -0.0048828, 0.9201661, -0.6891321, 1.3668185, 1.1994926
17404, -0.0295410, -0.0168457, 0.9187012, -0.6916412, 1.3703789, 1.1958215
12136, -0.0141602, -0.0097656, 0.9216309, -0.6935557, 1.3566491, 1.1966369
12448, -0.0205078, 0.0009766, 0.9052735, -0.6825651, 1.3556883, 1.1930357
9792, -0.0241699, -0.0163574, 0.9208985, -0.6879408, 1.3597699, 1.1956264
9788, -0.0324707, -0.0126953, 0.9135743, -0.6846247, 1.3745630, 1.1933143
9800, -0.0224609, -0.0041504, 0.9145508, -0.6828786, 1.3786184, 1.1923326
9764, -0.0227051, -0.0327148, 0.9118653, -0.7103092, 1.3794513, 1.1931480
9796, -0.0268555, -0.0041504, 0.9106446, -0.7003713, 1.3824312, 1.1927158
12328, -0.0239258, -0.0209961, 0.9182129, -0.7123947, 1.3817067, 1.1906763
9832, -0.0131836, -0.0083008, 0.9055176, -0.7076956, 1.3694267, 1.1888701
9772, -0.0209961, -0.0068359, 0.9182129, -0.7007339, 1.3728586, 1.1851512
9784, -0.0266113, -0.0026855, 0.9150391, -0.6913372, 1.3750197, 1.1848565
9776, -0.0202637, -0.0166016, 0.9045411, -0.6965865, 1.3715658, 1.1877351
9800, -0.0148926, -0.0078125, 0.9169922, -0.6973815, 1.3658530, 1.1860665
9796, -0.0246582, -0.0258789, 0.9169922, -0.7150718, 1.3685365, 1.1874184
12352, -0.0158691, 0.0004883, 0.9096680, -0.7095067, 1.3586658, 1.1903668
9780, -0.0241699, -0.0280762, 0.9143067, -0.7232627, 1.3574103, 1.1914461
9784, -0.0251465, 0.0073242, 0.9169922, -0.7013737, 1.3641579, 1.1919759
9756, -0.0158691, -0.0231934, 0.9311524, -0.7182514, 1.3553682, 1.1928699
9812, -0.0222168, -0.0139160, 0.9138184, -0.7162869, 1.3576813, 1.1913211
9808, -0.0175781, -0.0026855, 0.9057618, -0.7067938, 1.3479493, 1.1934365
9780, -0.0275879, -0.0268555, 0.9162598, -0.7237762, 1.3538630, 1.1938288
12352, -0.0148926, -0.0039063, 0.9155274, -0.7191431, 1.3441354, 1.1919702
9840, -0.0207520, -0.0229492, 0.9216309, -0.7298665, 1.3419731, 1.1946330
9788, -0.0219727, -0.0034180, 0.9118653, -0.7154269, 1.3422689, 1.1972237
9796, -0.0305176, -0.0039063, 0.9213868, -0.7110757, 1.3532391, 1.1959673
9804, -0.0244141, -0.0214844, 0.9230957, -0.7198441, 1.3622583, 1.1983879
9804, -0.0144043, -0.0175781, 0.8957520, -0.7280282, 1.3510285, 1.2024880
9776, -0.0249023, -0.0024414, 0.9228516, -0.7215102, 1.3512887, 1.2044507
12360, -0.0153809, 0.0085449, 0.9025879, -0.6964179, 1.3493976, 1.2046074
9788, -0.0249023, -0.0148926, 0.9118653, -0.7074416, 1.3530939, 1.2059617
9800, -0.0288086, -0.0217285, 0.9140625, -0.7150612, 1.3602900, 1.2076190
9760, -0.0212402, -0.0009766, 0.9104004, -0.7020990, 1.3564544, 1.2054007
9756, -0.0161133, -0.0227051, 0.9155274, -0.7169245, 1.3466149, 1.2070297
9808, -0.0212402, -0.0083008, 0.9099122, -0.7095130, 1.3480199, 1.2041068
9756, -0.0158691, 0.0019531, 0.9174805, -0.7006034, 1.3436987, 1.2024381
12292, -0.0219727, -0.0163574, 0.9052735, -0.6980562, 1.3473023, 1.2051880
9824, -0.0129395, -0.0029297, 0.9069825, -0.6941816, 1.3365402, 1.2086774
9780, -0.0251465, -0.0200195, 0.9208985, -0.7042774, 1.3408664, 1.2111308
9772, -0.0268555, -0.0249023, 0.9077149, -0.7174304, 1.3463286, 1.2133988
9776, -0.0192871, 0.0095215, 0.9104004, -0.6980826, 1.3442109, 1.2150561
9732, -0.0217285, -0.0400391, 0.9240723, -0.7224323, 1.3422896, 1.2145761
12380, -0.0156250, -0.0214844, 0.9121094, -0.7408041, 1.3449014, 1.2149159
9832, -0.0231934, -0.0207520, 0.9067383, -0.7449759, 1.3483377, 1.2121458
9796, -0.0219727, 0.0063477, 0.9045411, -0.7256705, 1.3499444, 1.2119710
9756, -0.0290527, -0.0227051, 0.9194336, -0.7388859, 1.3565146, 1.2128649
9784, -0.0266113, -0.0173340, 0.9125977, -0.7421608, 1.3592401, 1.2151809
9780, -0.0166016, -0.0058594, 0.8999024, -0.7368915, 1.3504023, 1.2137848
9784, -0.0292969, -0.0117188, 0.9291993, -0.7442461, 1.3549124, 1.2149840
19672, -0.0195312, 0.0024414, 0.9038086, -0.7377090, 1.3579822, 1.2158123
17392, -0.0180664, -0.0239258, 0.9135743, -0.7463980, 1.3500926, 1.2089372
12116, -0.0229492, -0.0036621, 0.9086915, -0.7410059, 1.3553670, 1.2083611
9896, -0.0227051, -0.0273438, 0.9184571, -0.7558817, 1.3534086, 1.2060489
9800, -0.0246582, -0.0046387, 0.9096680, -0.7449605, 1.3538353, 1.2078589
9780, -0.0256348, -0.0161133, 0.9243165, -0.7550209, 1.3574836, 1.2064650
9828, -0.0205078, -0.0170898, 0.9208985, -0.7543060, 1.3541102, 1.2064406
12304, -0.0256348, -0.0048828, 0.9152832, -0.7487616, 1.3598883, 1.2056813
9816, -0.0168457, -0.0151367, 0.9099122, -0.7495417, 1.3543992, 1.2068980
9800, -0.0122070, -0.0034180, 0.9038086, -0.7410745, 1.3486031, 1.2055019
9744, -0.0270996, -0.0178223, 0.9218750, -0.7501688, 1.3548573, 1.2059378
9784, -0.0251465, -0.0139160, 0.9084473, -0.7474007, 1.3622605, 1.2074294
9772, -0.0161133, 0.0000000, 0.9155274, -0.7340718, 1.3585829, 1.2036995
9568, -0.0263672, -0.0246582, 0.9240723, -0.7533063, 1.3646361, 1.2056622
12356, -0.0231934, 0.0014648, 0.9189454, -0.7419092, 1.3722935, 1.2088091
9784, -0.0175781, -0.0283203, 0.9140625, -0.7606856, 1.3662550, 1.2094762
9784, -0.0187988, 0.0002441, 0.9179688, -0.7401942, 1.3634997, 1.2069830
9736, -0.0236816, -0.0041504, 0.9040528, -0.7372531, 1.3691345, 1.2054343
9776, -0.0229492, -0.0234375, 0.9199219, -0.7493447, 1.3680166, 1.2067862
9792, -0.0170898, 0.0048828, 0.9064942, -0.7292010, 1.3636769, 1.2087489
9728, -0.0161133, -0.0124512, 0.9187012, -0.7328447, 1.3581514, 1.2095534
12360, -0.0227051, -0.0036621, 0.9138184, -0.7246479, 1.3565150, 1.2104430
9808, -0.0219727, -0.0185547, 0.9230957, -0.7374268, 1.3581367, 1.2097469
9796, -0.0229492, -0.0056152, 0.9138184, -0.7283385, 1.3575856, 1.2086278
9792, -0.0261230, -0.0100098, 0.9047852, -0.7275927, 1.3633368, 1.2113537
9788, -0.0202637, -0.0173340, 0.9128418, -0.7344635, 1.3567558, 1.2073491
9804, -0.0292969, -0.0097656, 0.9121094, -0.7331453, 1.3678110, 1.2077414
9784, -0.0205078, -0.0146484, 0.9147950, -0.7314945, 1.3698924, 1.2057019
12328, -0.0263672, -0.0136719, 0.9082032, -0.7296814, 1.3744100, 1.2071411
9816, -0.0180664, -0.0095215, 0.9030762, -0.7269354, 1.3754295, 1.2045105
9788, -0.0202637, -0.0187988, 0.9243165, -0.7361009, 1.3755695, 1.2023510
9776, -0.0292969, -0.0009766, 0.9106446, -0.7239195, 1.3882026, 1.2050770
9760, -0.0256348, -0.0080566, 0.9133301, -0.7185287, 1.3925006, 1.2049022
9776, -0.0185547, -0.0178223, 0.9160157, -0.7260113, 1.3874512, 1.2025465
12364, -0.0231934, -0.0156250, 0.9121094, -0.7304721, 1.3913496, 1.2006750
9832, -0.0170898, -0.0146484, 0.9133301, -0.7304648, 1.3807727, 1.2018742
9784, -0.0073242, -0.0080566, 0.9089356, -0.7229424, 1.3611519, 1.2009361
9788, -0.0219727, -0.0102539, 0.9133301, -0.7233384, 1.3594704, 1.1992675
9800, -0.0244141, -0.0095215, 0.9118653, -0.7188824, 1.3653695, 1.1983294
9800, -0.0146484, -0.0009766, 0.9099122, -0.7069157, 1.3565278, 1.1980019
9796, -0.0207520, -0.0134277, 0.9111329, -0.7118351, 1.3538056, 1.2010333
12348, -0.0297852, -0.0148926, 0.9179688, -0.7123758, 1.3629927, 1.2006404
9828, -0.0285645, -0.0185547, 0.9157715, -0.7222902, 1.3779759, 1.1998549
9784, -0.0175781, -0.0163574, 0.9094239, -0.7255227, 1.3713129, 1.1993749
9816, -0.0317383, -0.0053711, 0.9155274, -0.7209545, 1.3811593, 1.2008795
9780, -0.0261230, -0.0122070, 0.9116211, -0.7217240, 1.3856964, 1.2000353
9784, -0.0239258, -0.0153809, 0.9221192, -0.7289142, 1.3863621, 1.1983338
9804, -0.0161133, -0.0090332, 0.9179688, -0.7196304, 1.3761627, 1.1973521
12356, -0.0183105, -0.0134277, 0.9082032, -0.7250802, 1.3700135, 1.1953103
9808, -0.0141602, -0.0056152, 0.9057618, -0.7202695, 1.3604512, 1.1933667
9780, -0.0144043, -0.0219727, 0.9162598, -0.7314212, 1.3505734, 1.1924287
17400, -0.0187988, -0.0146484, 0.9221192, -0.7327525, 1.3431241, 1.1912897
12120, -0.0209961, -0.0117188, 0.9221192, -0.7333268, 1.3419001, 1.1937845
9908, -0.0190430, -0.0102539, 0.9128418, -0.7312719, 1.3396761, 1.1971998
9800, -0.0214844, -0.0131836, 0.9094239, -0.7346730, 1.3400502, 1.1936663
19636, -0.0310059, -0.0090332, 0.9108887, -0.7294800, 1.3495419, 1.1933168
9836, -0.0166016, -0.0161133, 0.9165040, -0.7313135, 1.3455411, 1.1943961
9840, -0.0239258, -0.0109863, 0.9157715, -0.7284712, 1.3493198, 1.1920404
9816, -0.0205078, -0.0102539, 0.9135743, -0.7239407, 1.3491528, 1.1901862
9804, -0.0280762, -0.0141602, 0.9125977, -0.7244696, 1.3615518, 1.1907749
9804, -0.0236816, -0.0065918, 0.9182129, -0.7187513, 1.3611537, 1.1915161
9832, -0.0173340, -0.0085449, 0.9187012, -0.7163214, 1.3543078, 1.1941069
12344, -0.0302734, 0.0039063, 0.9099122, -0.6944400, 1.3676820, 1.1955940
9756, -0.0234375, -0.0168457, 0.9199219, -0.6984719, 1.3667876, 1.1966407
9800, -0.0173340, -0.0136719, 0.9116211, -0.6943377, 1.3651447, 1.1931072
9808, -0.0153809, -0.0080566, 0.9199219, -0.6905941, 1.3570030, 1.1922630
9784, -0.0290527, -0.0114746, 0.9196778, -0.6934874, 1.3647463, 1.1919355
9792, -0.0324707, -0.0070801, 0.9118653, -0.6858186, 1.3733261, 1.1913027
12328, -0.0224609, -0.0117188, 0.9069825, -0.6827835, 1.3723011, 1.1888946
9824, -0.0283203, -0.0041504, 0.9162598, -0.6729695, 1.3765511, 1.1894832
9776, -0.0141602, -0.0131836, 0.9194336, -0.6767714, 1.3672606, 1.1893260
9804, -0.0148926, -0.0236816, 0.9165040, -0.6880303, 1.3587028, 1.1857925
9788, -0.0307617, -0.0046387, 0.9104004, -0.6796218, 1.3684309, 1.1871445
9772, -0.0236816, -0.0104980, 0.9040528, -0.6811535, 1.3671278, 1.1839643
9780, -0.0251465, -0.0131836, 0.9099122, -0.6826420, 1.3740255, 1.1830263
12340, -0.0258789, -0.0136719, 0.9155274, -0.6871907, 1.3788913, 1.1861732
9832, -0.0251465, -0.0080566, 0.9101563, -0.6825128, 1.3815113, 1.1849167
9792, -0.0270996, -0.0083008, 0.9172364, -0.6820805, 1.3889590, 1.1841312
9760, -0.0180664, -0.0195312, 0.9091797, -0.6929798, 1.3841772, 1.1864472
9796, -0.0119629, -0.0107422, 0.9079590, -0.6918308, 1.3768358, 1.1854655
9784, -0.0280762, -0.0085449, 0.9094239, -0.6926313, 1.3866195, 1.1877335
9784, -0.0324707, -0.0146484, 0.9135743, -0.6965237, 1.3997999, 1.1868892
12348, -0.0312500, -0.0107422, 0.9089356, -0.6987420, 1.4098754, 1.1910765
9808, -0.0297852, -0.0144043, 0.9091797, -0.7002537, 1.4198565, 1.1927338
9780, -0.0112305, -0.0170898, 0.9121094, -0.7095540, 1.4074421, 1.1948492
9776, -0.0190430, -0.0092773, 0.9157715, -0.7094316, 1.4036669, 1.1981859
9780, -0.0327148, -0.0202637, 0.9167481, -0.7174098, 1.4099654, 1.1980286
9780, -0.0197754, -0.0100098, 0.9116211, -0.7140333, 1.4075861, 1.1972432
9788, -0.0175781, -0.0095215, 0.9172364, -0.7156168, 1.3992608, 1.1989005
12344, -0.0239258, -0.0009766, 0.9094239, -0.7077739, 1.4024145, 1.1987082
9820, -0.0253906, -0.0139160, 0.9223633, -0.7112541, 1.4082973, 1.2018487
9784, -0.0224609, -0.0102539, 0.9086915, -0.7053120, 1.4080238, 1.2032006
9764, -0.0187988, 0.0041504, 0.9133301, -0.6856582, 1.4113083, 1.2033312
9748, -0.0173340, -0.0222168, 0.9174805, -0.6990277, 1.4024615, 1.2025457
9788, -0.0246582, -0.0085449, 0.9155274, -0.6941182, 1.4009784, 1.2036250
9768, -0.0217285, -0.0058594, 0.9040528, -0.6909332, 1.4005065, 1.2052824
12308, -0.0261230, -0.0041504, 0.8969727, -0.6801318, 1.4067299, 1.2060476
9796, -0.0253906, -0.0153809, 0.9179688, -0.6887152, 1.4092574, 1.2045162
9780, -0.0195312, -0.0212402, 0.9187012, -0.6987271, 1.4057231, 1.2035346
9796, -0.0187988, -0.0102539, 0.9033204, -0.6968245, 1.3996045, 1.2032399
9784, -0.0197754, -0.0034180, 0.9201661, -0.6889434, 1.3994114, 1.2044566
17364, -0.0195312, -0.0178223, 0.9094239, -0.6898816, 1.3945499, 1.2066154
12108, -0.0129395, -0.0168457, 0.9187012, -0.6957289, 1.3836312, 1.2032912
12480, -0.0192871, 0.0009766, 0.9082032, -0.6836643, 1.3763611, 1.2021656
9788, -0.0244141, -0.0219727, 0.9245606, -0.6960291, 1.3794146, 1.2055001
9784, -0.0207520, -0.0078125, 0.9121094, -0.6917083, 1.3773032, 1.2075413
9792, -0.0197754, -0.0124512, 0.9133301, -0.6969082, 1.3748686, 1.2076718
9796, -0.0229492, -0.0131836, 0.9108887, -0.7000925, 1.3782831, 1.2080641
9768, -0.0202637, -0.0095215, 0.9050293, -0.6934422, 1.3764755, 1.2112307
19628, -0.0156250, -0.0283203, 0.9230957, -0.7124352, 1.3681222, 1.2140895
9852, -0.0244141, -0.0075684, 0.9052735, -0.7090147, 1.3736834, 1.2146781
9812, -0.0258789, -0.0131836, 0.9182129, -0.7127839, 1.3783792, 1.2164881
9828, -0.0261230, -0.0175781, 0.9155274, -0.7170778, 1.3862147, 1.2143286
9820, -0.0134277, -0.0058594, 0.9104004, -0.7091994, 1.3758565, 1.2126599
9800, -0.0114746, -0.0097656, 0.9167481, -0.7105157, 1.3622703, 1.2100424
9812, -0.0241699, -0.0117188, 0.9064942, -0.7096900, 1.3635749, 1.2123104
12344, -0.0170898, -0.0117188, 0.9162598, -0.7094988, 1.3605674, 1.2168465
9832, -0.0217285, -0.0229492, 0.9133301, -0.7230267, 1.3555364, 1.2144908
9792, -0.0219727, -0.0026855, 0.8996582, -0.7141530, 1.3553159, 1.2140108
9780, -0.0270996, -0.0112305, 0.9118653, -0.7166754, 1.3568938, 1.2183879
9784, -0.0119629, -0.0163574, 0.9067383, -0.7179739, 1.3423445, 1.2178598
9808, -0.0175781, -0.0051270, 0.9050293, -0.7102548, 1.3367190, 1.2170156
9784, -0.0329590, -0.0136719, 0.9179688, -0.7133350, 1.3489265, 1.2185071
12336, -0.0151367, -0.0031738, 0.9167481, -0.7049503, 1.3406690, 1.2171982
9808, -0.0285645, -0.0241699, 0.9187012, -0.7205812, 1.3525538, 1.2188533
9784, -0.0175781, -0.0148926, 0.9094239, -0.7220222, 1.3463852, 1.2210319
9796, -0.0168457, -0.0075684, 0.9128418, -0.7181108, 1.3421131, 1.2225365
9812, -0.0256348, -0.0158691, 0.9162598, -0.7238645, 1.3469469, 1.2227915
9804, -0.0236816, -0.0170898, 0.9099122, -0.7282257, 1.3517875, 1.2236069
9796, -0.0270996, -0.0114746, 0.9057618, -0.7311254, 1.3587677, 1.2259229
12340, -0.0209961, -0.0075684, 0.9184571, -0.7235987, 1.3534982, 1.2220360
9824, -0.0217285, -0.0139160, 0.9138184, -0.7277897, 1.3493920, 1.2213290
9788, -0.0170898, -0.0114746, 0.9230957, -0.7257414, 1.3435640, 1.2261750
9796, -0.0205078, -0.0158691, 0.9133301, -0.7305664, 1.3382441, 1.2265673
9792, -0.0158691, 0.0000000, 0.9160157, -0.7211954, 1.3309195, 1.2250186
9588, -0.0222168, -0.0122070, 0.9204102, -0.7224214, 1.3323024, 1.2237621
9796, -0.0222168, -0.0136719, 0.9121094, -0.7230977, 1.3355836, 1.2222133
12360, -0.0244141, -0.0261230, 0.9189454, -0.7393918, 1.3424088, 1.2237725
9824, -0.0222168, -0.0043945, 0.9130860, -0.7293181, 1.3436081, 1.2259510
9780, -0.0224609, -0.0109863, 0.9108887, -0.7280735, 1.3466341, 1.2251656
9788, -0.0205078, -0.0207520, 0.9238282, -0.7362691, 1.3452850, 1.2277563
9772, -0.0246582, -0.0158691, 0.9113770, -0.7421698, 1.3467899, 1.2298717
9796, -0.0236816, -0.0075684, 0.9069825, -0.7387433, 1.3467165, 1.2325977
12344, -0.0170898, -0.0144043, 0.9072266, -0.7384176, 1.3419731, 1.2355024
